date,confirmed_cases,hosp_cases,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,death,Face_Masks_Required_in_Public,unemployment_rate,mask_required,population,rolling_cc_avg,rolling_cc_avg_diff,population_at_risk,daily_rate_of_infection,change_in_daily_rate_of_infection,rolling_death_avg
2020-09-06,0.0,,,,,,,,,,0.0,Yes,,1,957419,36.714285714285715,0.0,957382.2857142857,0.0,0.0,0.2857142857142857
2020-09-07,0.0,8.0,,,,,,,,,0.0,Yes,,1,957419,18.285714285714285,-18.42857142857143,957400.7142857143,-1.924854572760622e-05,-0.001924854572760622,0.14285714285714285
2020-09-08,104.0,9.0,,,,,,,,,2.0,Yes,,1,957419,28.0,9.714285714285715,957391.0,1.0146623181422966e-05,0.002939516890902919,0.2857142857142857
2020-09-09,24.0,9.0,,,,,,,,,0.0,Yes,,1,957419,27.714285714285715,-0.2857142857142847,957391.2857142857,-2.9843000451076846e-07,-0.0010445053185933735,0.2857142857142857
2020-09-10,101.0,11.0,,,,,,,,,0.0,Yes,,1,957419,37.857142857142854,10.142857142857139,957381.1428571428,1.0594377399775694e-05,0.0010892807404286461,0.2857142857142857
2020-09-11,100.0,,,,,,,,,,1.0,Yes,,1,957419,47.0,9.142857142857146,957372.0,9.549952518829824e-06,-0.00010444248809458699,0.42857142857142855
2020-09-12,0.0,,,,,,,,,,0.0,Yes,,1,957419,47.0,0.0,957372.0,0.0,-0.0009549952518829824,0.42857142857142855
2020-09-13,0.0,15.0,,,,,,,,,0.0,Yes,,1,957419,47.0,0.0,957372.0,0.0,0.0,0.42857142857142855
2020-09-14,158.0,12.0,,,,,,,,,1.0,Yes,,1,957419,69.57142857142857,22.57142857142857,957349.4285714285,2.3577001142738446e-05,0.0023577001142738446,0.5714285714285714
2020-09-15,40.0,10.0,,,,,,,,,0.0,Yes,,1,957419,60.42857142857143,-9.142857142857139,957358.5714285715,-9.550086473048606e-06,-0.003312708761578705,0.2857142857142857
2020-09-16,53.0,16.0,,,,,,,,,0.0,Yes,,1,957419,64.57142857142857,4.142857142857139,957354.4285714285,4.3274016594242335e-06,0.001387748813247284,0.2857142857142857
2020-09-17,67.0,17.0,,,,,,,,,0.0,Yes,,1,957419,59.714285714285715,-4.857142857142854,957359.2857142857,-5.073479653481337e-06,-0.0009400881312905569,0.2857142857142857
2020-09-18,38.0,,,,,,,,,,1.0,Yes,,1,957419,50.857142857142854,-8.857142857142861,957368.1428571428,-9.251553776073905e-06,-0.0004178074122592568,0.2857142857142857
2020-09-19,0.0,,,,,,,,,,0.0,Yes,,1,957419,50.857142857142854,0.0,957368.1428571428,0.0,0.0009251553776073905,0.2857142857142857
2020-09-20,0.0,16.0,,,,,,,,,0.0,Yes,,1,957419,50.857142857142854,0.0,957368.1428571428,0.0,0.0,0.2857142857142857
2020-09-21,132.0,17.0,,,,,,,,,0.0,Yes,,1,957419,47.142857142857146,-3.714285714285708,957371.8571428572,-3.879668789691057e-06,-0.00038796687896910573,0.14285714285714285
2020-09-22,43.0,17.0,,,,,,,,,1.0,Yes,,1,957419,47.57142857142857,0.4285714285714235,957371.4285714285,4.4765429151246935e-07,0.0004327323081203527,0.2857142857142857
2020-09-23,58.0,14.0,,,,,,,,,0.0,Yes,,1,957419,48.285714285714285,0.7142857142857153,957370.7142857143,7.460910425055538e-07,2.9843675099308445e-05,0.2857142857142857
2020-09-24,36.0,15.0,,,,,,,,,0.0,Yes,,1,957419,43.857142857142854,-4.428571428571431,957375.1428571428,-4.6257430659365375e-06,-0.0005371834108442091,0.2857142857142857
2020-09-25,30.0,,,,,,,,,,1.0,Yes,,1,957419,42.714285714285715,-1.1428571428571388,957376.2857142857,-1.1937387210342988e-06,0.00034320043449022385,0.2857142857142857
2020-09-26,0.0,,,,,,,,,,0.0,Yes,,1,957419,42.714285714285715,0.0,957376.2857142857,0.0,0.00011937387210342987,0.2857142857142857
2020-09-27,0.0,16.0,,,,,,,,,0.0,Yes,,1,957419,42.714285714285715,0.0,957376.2857142857,0.0,0.0,0.2857142857142857
2020-09-28,126.0,20.0,,,,,,,,,0.0,Yes,,1,957419,41.857142857142854,-0.8571428571428612,957377.1428571428,-8.953032392071237e-07,-8.953032392071237e-05,0.2857142857142857
2020-09-29,49.0,23.0,,,,,,,,,0.0,Yes,,1,957419,42.714285714285715,0.8571428571428612,957376.2857142857,8.953040407757315e-07,0.00017906072799828553,0.14285714285714285
2020-09-30,35.0,20.0,,,,,,,,,0.0,Yes,,1,957419,39.42857142857143,-3.2857142857142847,957379.5714285715,-3.4319870443981228e-06,-0.0004327291085173854,0.14285714285714285
2020-10-01,39.0,22.0,,,,,,,,,0.0,Yes,7.9,1,957419,39.857142857142854,0.4285714285714235,957379.1428571428,4.4765068444296955e-07,0.00038796377288410926,0.14285714285714285
2020-10-02,136.0,,,,,,,,,,1.0,Yes,,1,957419,55.0,15.142857142857146,957364.0,1.5817241031475118e-05,0.0015369590347032148,0.14285714285714285
2020-10-03,0.0,,,,,,,,,,0.0,Yes,,1,957419,55.0,0.0,957364.0,0.0,-0.0015817241031475119,0.14285714285714285
2020-10-04,0.0,25.0,,,,,,,,,0.0,Yes,,1,957419,55.0,0.0,957364.0,0.0,0.0,0.14285714285714285
2020-10-05,187.0,26.0,,,,,,,,,0.0,Yes,,1,957419,63.714285714285715,8.714285714285715,957355.2857142857,9.102457409825611e-06,0.0009102457409825611,0.14285714285714285
2020-10-06,0.0,25.0,,,,,,,,,2.0,Yes,,1,957419,56.714285714285715,-7.0,957362.2857142857,-7.311756588340345e-06,-0.0016414213998165957,0.42857142857142855
2020-10-07,25.0,24.0,,,,,,,,,0.0,Yes,,1,957419,55.285714285714285,-1.4285714285714306,957363.7142857143,-1.4921929954670182e-06,0.0005819563592873326,0.42857142857142855
2020-10-08,89.0,35.0,,,,,,,,,0.0,Yes,,1,957419,62.42857142857143,7.142857142857146,957356.5714285715,7.4610206437488015e-06,0.0008953213639215819,0.42857142857142855
2020-10-09,51.0,,,,,,,,,,1.0,Yes,,1,957419,50.285714285714285,-12.142857142857146,957368.7142857143,-1.2683574219277513e-05,-0.0020144594863026315,0.42857142857142855
2020-10-10,0.0,,,,,,,,,,0.0,Yes,,1,957419,50.285714285714285,0.0,957368.7142857143,0.0,0.0012683574219277513,0.42857142857142855
2020-10-11,0.0,42.0,,,,,,,,,0.0,Yes,,1,957419,50.285714285714285,0.0,957368.7142857143,0.0,0.0,0.42857142857142855
2020-10-12,300.0,45.0,,,,,,,,,0.0,Yes,,1,957419,66.42857142857143,16.142857142857146,957352.5714285715,1.686197710710549e-05,0.001686197710710549,0.42857142857142855
2020-10-13,52.0,47.0,,,,,,,,,0.0,Yes,,1,957419,73.85714285714286,7.428571428571431,957345.1428571428,7.759554100208077e-06,-0.0009102423006897412,0.14285714285714285
2020-10-14,24.0,48.0,,,,,,,,,1.0,Yes,,1,957419,73.71428571428571,-0.142857142857153,957345.2857142857,-1.4922217196752137e-07,-0.0007908776272175598,0.2857142857142857
2020-10-15,55.0,48.0,,,,,,,,,0.0,Yes,,1,957419,68.85714285714286,-4.857142857142847,957350.1428571428,-5.073528106077315e-06,-0.0004924305934109794,0.2857142857142857
2020-10-16,185.0,,,,,,,,,,0.0,Yes,,1,957419,88.0,19.14285714285714,957331.0,1.9996069429337543e-05,0.0025069597535414857,0.14285714285714285
2020-10-17,0.0,,,,,,,,,,0.0,Yes,,1,957419,88.0,0.0,957331.0,0.0,-0.001999606942933754,0.14285714285714285
2020-10-18,0.0,51.0,,,,,,,,,0.0,Yes,,1,957419,88.0,0.0,957331.0,0.0,0.0,0.14285714285714285
2020-10-19,306.0,54.0,,,,,,,,,2.0,Yes,,1,957419,88.85714285714286,0.8571428571428612,957330.1428571428,8.953471940042819e-07,8.953471940042819e-05,0.42857142857142855
2020-10-20,80.0,53.0,,,,,,,,,-1.0,Yes,,1,957419,92.85714285714286,4.0,957326.1428571428,4.178304363507705e-06,0.0003282957169503423,0.2857142857142857
2020-10-21,144.0,55.0,,,,,,,,,1.0,Yes,,1,957419,110.0,17.14285714285714,957309.0,1.7907339367808242e-05,0.0013729035004300537,0.2857142857142857
2020-10-22,190.0,56.0,,,,,,,,,0.0,Yes,,1,957419,129.28571428571428,19.285714285714278,957289.7142857143,2.014616264847721e-05,0.00022388232806689674,0.2857142857142857
2020-10-23,234.0,,,,,,,,,,1.0,Yes,,1,957419,136.28571428571428,7.0,957282.7142857143,7.312364357506567e-06,-0.0012833798290970643,0.42857142857142855
2020-10-24,0.0,,,,,,,,,,0.0,Yes,,1,957419,136.28571428571428,0.0,957282.7142857143,0.0,-0.0007312364357506567,0.42857142857142855
2020-10-25,0.0,66.0,,,,,,,,,0.0,Yes,,1,957419,136.28571428571428,0.0,957282.7142857143,0.0,0.0,0.42857142857142855
2020-10-26,571.0,68.0,,,,,,,,,1.0,Yes,,1,957419,174.14285714285714,37.85714285714286,957244.8571428572,3.95480242851732e-05,0.00395480242851732,0.2857142857142857
2020-10-27,197.0,69.0,,,,,,,,,2.0,Yes,,1,957419,190.85714285714286,16.714285714285722,957228.1428571428,1.746113070223445e-05,-0.002208689358293875,0.7142857142857143
2020-10-28,190.0,77.0,,,,,,,,,2.0,Yes,,1,957419,197.42857142857142,6.571428571428555,957221.5714285715,6.865107063583261e-06,-0.0010596023638651188,0.8571428571428571
2020-10-29,615.0,83.0,,,,,,,,,0.0,Yes,,1,957419,258.14285714285717,60.71428571428575,957160.8571428572,6.343164292731215e-05,0.005656653586372889,0.8571428571428571
2020-10-30,260.0,,,,,,,,,,1.0,Yes,,1,957419,261.85714285714283,3.7142857142856656,957157.1428571428,3.8805390964313455e-06,-0.00595511038308808,0.8571428571428571
2020-10-31,0.0,,,,,,,,,,0.0,Yes,,1,957419,261.85714285714283,0.0,957157.1428571428,0.0,-0.00038805390964313455,0.8571428571428571
2020-11-01,0.0,93.0,,,,,,,,,0.0,Yes,7.5,1,957419,261.85714285714283,0.0,957157.1428571428,0.0,0.0,0.8571428571428571
2020-11-02,893.0,107.0,,,,,,,,,3.0,Yes,,1,957419,307.85714285714283,46.0,957111.1428571428,4.806129397123308e-05,0.0048061293971233075,1.1428571428571428
2020-11-03,317.0,96.0,,,,,,,,,3.0,Yes,,1,957419,325.0,17.142857142857167,957094.0,1.7911362042659515e-05,-0.003014993192857356,1.2857142857142858
2020-11-04,173.0,107.0,,,,,,,,,1.0,Yes,,1,957419,322.57142857142856,-2.428571428571445,957096.4285714285,-2.5374365174430273e-06,-0.0020448798560102543,1.1428571428571428
2020-11-05,582.0,110.0,,,,,,,,,2.0,Yes,,1,957419,317.85714285714283,-4.714285714285722,957101.1428571428,-4.92558780173704e-06,-0.00023881512842940125,1.4285714285714286
2020-11-06,315.0,,,,,,,,,,2.0,Yes,,1,957419,325.7142857142857,7.85714285714289,957093.2857142857,8.209380396268318e-06,0.0013134968198005358,1.5714285714285714
2020-11-07,0.0,,,,,,,,,,0.0,Yes,,1,957419,325.7142857142857,0.0,957093.2857142857,0.0,-0.0008209380396268318,1.5714285714285714
2020-11-08,0.0,142.0,,,,,,,,,0.0,Yes,,1,957419,325.7142857142857,0.0,957093.2857142857,0.0,0.0,1.5714285714285714
2020-11-09,1217.0,155.0,,,,,,,,,3.0,Yes,,1,957419,372.0,46.28571428571428,957047.0,4.8363052478837794e-05,0.004836305247883779,1.5714285714285714
2020-11-10,526.0,156.0,,,,,,,,,1.0,Yes,,1,957419,401.85714285714283,29.857142857142833,957017.1428571428,3.119812751525571e-05,-0.0017164924963582087,1.2857142857142858
2020-11-11,553.0,163.0,,,,,,,,,0.0,Yes,,1,957419,456.14285714285717,54.285714285714334,956962.8571428572,5.67270859893055e-05,0.0025528958474049794,1.1428571428571428
2020-11-12,277.0,176.0,,,,,,,,,4.0,Yes,,1,957419,412.57142857142856,-43.57142857142861,957006.4285714285,-4.5528877623601615e-05,-0.010225596361290713,1.4285714285714286
2020-11-13,834.0,,,,,,,,,,-1.0,Yes,,1,957419,486.7142857142857,74.14285714285717,956932.2857142857,7.747973210822801e-05,0.012300860973182962,1.0
2020-11-14,0.0,,,,,,,,,,0.0,Yes,,1,957419,486.7142857142857,0.0,956932.2857142857,0.0,-0.007747973210822801,1.0
2020-11-15,0.0,230.0,,,,,,,,,0.0,Yes,,1,957419,486.7142857142857,0.0,956932.2857142857,0.0,0.0,1.0
2020-11-16,1370.0,231.0,,,,,,,,,5.0,Yes,,1,957419,508.57142857142856,21.857142857142833,956910.4285714285,2.2841367597773344e-05,0.0022841367597773343,1.2857142857142858
2020-11-17,561.0,243.0,,,,,,,,,1.0,Yes,,1,957419,513.5714285714286,5.0,956905.4285714285,5.2251767528004715e-06,-0.0017616190844972873,1.2857142857142858
2020-11-18,596.0,248.0,,,,,,,,,3.0,Yes,,1,957419,519.7142857142857,6.14285714285711,956899.2857142857,6.4195440780078775e-06,0.00011943673252074061,1.7142857142857142
2020-11-19,698.0,238.0,,,,,,,,,3.0,Yes,,1,957419,579.8571428571429,60.142857142857224,956839.1428571428,6.285576587436559e-05,0.005643622179635772,1.5714285714285714
2020-11-20,581.0,,,,,,,,,,5.0,Yes,,1,957419,543.7142857142857,-36.142857142857224,956875.2857142857,-3.7771753208023765e-05,-0.010062751908238935,2.4285714285714284
2020-11-21,0.0,,,,,,,,,,0.0,Yes,,1,957419,543.7142857142857,0.0,956875.2857142857,0.0,0.0037771753208023767,2.4285714285714284
2020-11-22,0.0,241.0,,,,,,,,,0.0,Yes,,1,957419,543.7142857142857,0.0,956875.2857142857,0.0,0.0,2.4285714285714284
2020-11-23,1624.0,259.0,,,,,,,,,6.0,Yes,,1,957419,580.0,36.285714285714334,956839.0,3.7922486735714505e-05,0.0037922486735714506,2.5714285714285716
2020-11-24,222.0,292.0,,,,,,,,,1.0,Yes,,1,957419,531.5714285714286,-48.428571428571445,956887.4285714285,-5.0610521136088274e-05,-0.008853300787180277,2.5714285714285716
2020-11-25,543.0,,,,,,,,,,10.0,Yes,,1,957419,524.0,-7.571428571428555,956895.0,-7.912496743559695e-06,0.0042698024392528585,3.5714285714285716
2020-11-26,0.0,301.0,,,,,,,,,0.0,Yes,,1,957419,424.2857142857143,-99.71428571428572,956994.7142857143,-0.00010419523141119007,-0.009628273466763038,3.142857142857143
2020-11-27,1034.0,,,,,,,,,,3.0,Yes,,1,957419,489.0,64.71428571428572,956930.0,6.762697973131339e-05,0.017182221114250346,2.857142857142857
2020-11-28,0.0,,,,,,,,,,0.0,Yes,,1,957419,489.0,0.0,956930.0,0.0,-0.006762697973131339,2.857142857142857
2020-11-29,0.0,335.0,,,,,,,,,0.0,Yes,,1,957419,489.0,0.0,956930.0,0.0,0.0,2.857142857142857
2020-11-30,1234.0,346.0,,,,,,,,,16.0,Yes,,1,957419,433.2857142857143,-55.71428571428572,956985.7142857143,-5.821851348728896e-05,-0.005821851348728896,4.285714285714286
2020-12-01,451.0,375.0,,,,,,,,,9.0,Yes,7.7,1,957419,466.0,32.71428571428572,956953.0,3.4185885528636955e-05,0.009240439901592592,5.428571428571429
2020-12-02,1017.0,350.0,,,,,,,,,16.0,Yes,,1,957419,533.7142857142857,67.71428571428567,956885.2857142857,7.076531191901338e-05,0.0036579426390376426,6.285714285714286
2020-12-03,1289.0,330.0,,,,,,,,,2.0,Yes,,1,957419,717.8571428571429,184.14285714285722,956701.1428571428,0.00019247688634814762,0.012171157442913423,6.571428571428571
2020-12-04,473.0,,,,,,,,,,11.0,Yes,,1,957419,637.7142857142857,-80.14285714285722,956781.2857142857,-8.376298568907159e-05,-0.02762398720372192,7.714285714285714
2020-12-05,0.0,,,,,,,,,,0.0,Yes,,1,957419,637.7142857142857,0.0,956781.2857142857,0.0,0.008376298568907158,7.714285714285714
2020-12-06,0.0,358.0,,,,,,,,,0.0,Yes,,1,957419,637.7142857142857,0.0,956781.2857142857,0.0,0.0,7.714285714285714
2020-12-07,2305.0,364.0,,,,,,,,,21.0,Yes,,1,957419,790.7142857142857,153.0,956628.2857142857,0.00015993673016448544,0.015993673016448544,8.428571428571429
2020-12-08,536.0,365.0,,,,,,,,,1.0,Yes,,1,957419,802.8571428571429,12.142857142857224,956616.1428571428,1.2693552407123229e-05,-0.01472431777573622,7.285714285714286
2020-12-09,604.0,337.0,,,,,,,,,10.0,Yes,,1,957419,743.8571428571429,-59.0,956675.1428571428,-6.167192744633722e-05,-0.007436547985346044,6.428571428571429
2020-12-10,529.0,322.0,,,,,,,,,4.0,Yes,,1,957419,635.2857142857143,-108.57142857142856,956783.7142857143,-0.0001134754145062789,-0.005180348705994169,6.714285714285714
2020-12-11,1106.0,,,,,,,,,,7.0,Yes,,1,957419,725.7142857142857,90.42857142857133,956693.2857142857,9.452200906903577e-05,0.020799742357531466,6.142857142857143
2020-12-12,0.0,,,,,,,,,,0.0,Yes,,1,957419,725.7142857142857,0.0,956693.2857142857,0.0,-0.009452200906903577,6.142857142857143
2020-12-13,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,725.7142857142857,0.0,956693.2857142857,0.0,0.0,6.142857142857143
2020-12-14,1693.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Yes,,1,957419,638.2857142857143,-87.42857142857133,956780.7142857143,-9.137785714445679e-05,-0.009137785714445679,5.142857142857143
2020-12-15,571.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Yes,,1,957419,643.2857142857143,5.0,956775.7142857143,5.225885152961658e-06,0.009660374229741845,5.714285714285714
2020-12-16,543.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Yes,,1,957419,634.5714285714286,-8.71428571428578,956784.4285714285,-9.10788831220534e-06,-0.0014333773465166999,5.0
2020-12-17,614.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Yes,,1,957419,646.7142857142857,12.14285714285711,956772.2857142857,1.2691480850944348e-05,0.0021799369163149687,5.428571428571429
2020-12-18,578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Yes,,1,957419,571.2857142857143,-75.42857142857133,956847.7142857143,-7.883027811262388e-05,-0.009152175896356822,5.714285714285714
2020-12-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,571.2857142857143,0.0,956847.7142857143,0.0,0.007883027811262388,5.714285714285714
2020-12-20,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,571.2857142857143,0.0,956847.7142857143,0.0,0.0,5.714285714285714
2020-12-21,1103.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Yes,,1,957419,487.0,-84.28571428571433,956932.0,-8.807910518794892e-05,-0.008807910518794893,6.428571428571429
2020-12-22,363.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Yes,,1,957419,457.2857142857143,-29.714285714285722,956961.7142857143,-3.105065257126275e-05,0.005702845261668617,6.571428571428571
2020-12-23,494.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Yes,,1,957419,450.2857142857143,-7.0,956968.7142857143,-7.3147636861094574e-06,0.002373588888515329,6.857142857142857
2020-12-24,527.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Yes,,1,957419,437.85714285714283,-12.428571428571445,956981.1428571428,-1.2987268893789236e-05,-0.0005672505207679779,7.142857142857143
2020-12-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,355.2857142857143,-82.57142857142856,957063.7142857143,-8.627579056536912e-05,-0.007328852167157988,5.857142857142857
2020-12-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,355.2857142857143,0.0,957063.7142857143,0.0,0.008627579056536912,5.857142857142857
2020-12-27,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,355.2857142857143,0.0,957063.7142857143,0.0,0.0,5.857142857142857
2020-12-28,1936.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Yes,,1,957419,474.2857142857143,119.0,956944.7142857143,0.00012435410136396892,0.012435410136396891,7.142857142857143
2020-12-29,216.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Yes,,1,957419,453.2857142857143,-21.0,956965.7142857143,-2.194435985167404e-05,-0.014629846121564297,6.714285714285714
2020-12-30,392.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Yes,,1,957419,438.7142857142857,-14.571428571428555,956980.2857142857,-1.522646682376796e-05,0.0006717893027906081,7.571428571428571
2020-12-31,643.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Yes,,1,957419,455.2857142857143,16.571428571428555,956963.7142857143,1.7316673896875608e-05,0.003254314072064357,7.285714285714286
2021-01-01,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,8.5,1,957419,455.2857142857143,0.0,956963.7142857143,0.0,-0.0017316673896875608,7.285714285714286
2021-01-02,1179.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Yes,,1,957419,623.7142857142857,168.4285714285714,956795.2857142857,0.0001760340732686959,0.01760340732686959,10.142857142857142
2021-01-03,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,1,957419,623.7142857142857,0.0,956795.2857142857,0.0,-0.01760340732686959,10.142857142857142
2021-01-04,964.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Yes,,1,957419,484.85714285714283,-138.85714285714283,956934.1428571428,-0.00014510626869530802,-0.014510626869530802,7.571428571428571
2021-01-05,528.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Yes,,1,957419,529.4285714285714,44.57142857142861,956889.5714285715,4.6579490363644034e-05,0.019168575905895206,7.857142857142857
2021-01-06,606.0,280.0,0.0,230.0,229.0,0.0,229.0,0.0,24.0,0.0,8.0,Yes,,1,957419,560.0,30.571428571428555,956859.0,3.1949773761263214e-05,-0.001462971660238082,7.142857142857143
2021-01-07,831.0,274.0,0.0,288.0,287.0,0.0,287.0,0.0,27.0,0.0,9.0,Yes,,1,957419,586.8571428571429,26.85714285714289,956832.1428571428,2.806881338344914e-05,-0.00038809603778140755,7.428571428571429
2021-01-08,889.0,,0.1,534.0,533.0,0.1,533.0,0.1,42.0,0.0,7.0,Yes,,1,957419,713.8571428571429,127.0,956705.1428571428,0.00013274727427587782,0.010467846089242868,8.428571428571429
2021-01-09,0.0,,0.1,627.0,626.0,0.1,626.0,0.1,52.0,0.0,0.0,Yes,,1,957419,545.4285714285714,-168.42857142857144,956873.5714285715,-0.00017601967120600348,-0.03087669454818813,5.571428571428571
2021-01-10,0.0,281.0,0.1,820.0,819.0,0.1,819.0,0.1,82.0,0.1,0.0,Yes,,1,957419,545.4285714285714,0.0,956873.5714285715,0.0,0.01760196712060035,5.571428571428571
2021-01-11,1788.0,284.0,0.1,921.0,920.0,0.1,920.0,0.1,89.0,0.1,18.0,Yes,,1,957419,663.1428571428571,117.71428571428567,956755.8571428572,0.00012303482109408113,0.012303482109408112,6.714285714285714
2021-01-12,993.0,267.0,0.1,1082.0,1081.0,0.1,1081.0,0.1,106.0,0.1,9.0,Yes,,1,957419,729.5714285714286,66.42857142857144,956689.4285714285,6.943587902687036e-05,-0.0053598942067210765,7.285714285714286
2021-01-13,934.0,243.0,0.1,1185.0,1184.0,0.1,1184.0,0.2,112.0,0.1,15.0,Yes,,1,957419,776.4285714285714,46.85714285714289,956642.5714285715,4.898082550013458e-05,-0.0020455053526735783,8.285714285714286
2021-01-14,226.0,248.0,0.2,1872.0,1871.0,0.2,1871.0,0.3,345.0,0.2,4.0,Yes,,1,957419,690.0,-86.42857142857144,956729.0,-9.033756834858299e-05,-0.013931839384871757,7.571428571428571
2021-01-15,499.0,,0.2,1890.0,1889.0,0.2,1889.0,0.3,347.0,0.2,5.0,Yes,,1,957419,634.2857142857143,-55.714285714285666,956784.7142857143,-5.8230743951505383e-05,0.00321068243970776,7.285714285714286
2021-01-16,0.0,,0.2,2336.0,2334.0,0.3,2334.0,0.3,456.0,0.3,0.0,Yes,,1,957419,634.2857142857143,0.0,956784.7142857143,0.0,0.005823074395150538,7.285714285714286
2021-01-17,0.0,276.0,0.2,2357.0,2355.0,0.3,2355.0,0.3,456.0,0.3,0.0,Yes,,1,957419,634.2857142857143,0.0,956784.7142857143,0.0,0.0,7.285714285714286
2021-01-18,1356.0,283.0,0.3,2613.0,2611.0,0.3,2610.0,0.4,554.0,0.4,21.0,Yes,,1,957419,572.5714285714286,-61.71428571428578,956846.4285714285,-6.449758693923871e-05,-0.006449758693923871,7.714285714285714
2021-01-19,536.0,279.0,0.3,2629.0,2627.0,0.3,2626.0,0.4,555.0,0.4,2.0,Yes,,1,957419,507.2857142857143,-65.28571428571428,956911.7142857143,-6.822543115635983e-05,-0.0003727844217121123,6.714285714285714
2021-01-20,462.0,263.0,0.4,3445.0,3443.0,0.4,3441.0,0.5,969.0,0.6,15.0,Yes,,1,957419,439.85714285714283,-67.42857142857144,956979.1428571428,-7.045981297696592e-05,-0.000223438182060609,6.714285714285714
2021-01-21,433.0,250.0,0.4,4242.0,4240.0,0.5,4238.0,0.6,1239.0,0.8,10.0,Yes,,1,957419,469.42857142857144,29.571428571428612,956949.5714285715,3.0901762699243634e-05,0.010136157567620957,7.571428571428571
2021-01-22,553.0,,0.5,4325.0,4323.0,0.5,4320.0,0.6,1244.0,0.8,8.0,Yes,,1,957419,477.14285714285717,7.714285714285722,956941.8571428572,8.061394385358247e-06,-0.002284036831388539,8.0
2021-01-23,0.0,,0.5,4991.0,4989.0,0.6,4986.0,0.7,1467.0,1.0,0.0,Yes,,1,957419,477.14285714285717,0.0,956941.8571428572,0.0,-0.0008061394385358246,8.0
2021-01-24,0.0,258.0,0.6,6042.0,6040.0,0.7,6037.0,0.8,1812.0,1.2,0.0,Yes,,1,957419,477.14285714285717,0.0,956941.8571428572,0.0,0.0,8.0
2021-01-25,1282.0,265.0,0.7,6220.0,6218.0,0.8,6215.0,0.8,1833.0,1.2,13.0,Yes,,1,957419,466.57142857142856,-10.571428571428612,956952.4285714285,-1.1046973972582946e-05,-0.0011046973972582946,6.857142857142857
2021-01-26,419.0,250.0,0.7,7020.0,7018.0,0.9,7015.0,1.0,1996.0,1.3,7.0,Yes,,1,957419,449.85714285714283,-16.714285714285722,956969.1428571428,-1.7465856489774868e-05,-0.0006418882517191922,7.571428571428571
2021-01-27,650.0,257.0,0.8,7145.0,7143.0,0.9,7140.0,1.0,2006.0,1.3,11.0,Yes,,1,957419,476.7142857142857,26.85714285714289,956942.2857142857,2.8065582698225154e-05,0.004553143918800002,7.0
2021-01-28,281.0,253.0,0.9,8904.0,8902.0,1.1,8894.0,1.2,2465.0,1.6,10.0,Yes,,1,957419,455.0,-21.714285714285722,956964.0,-2.2690807297124784e-05,-0.005075638999534994,7.0
2021-01-29,329.0,,1.0,9674.0,9672.0,1.2,9662.0,1.3,2665.0,1.7,5.0,Yes,,1,957419,423.0,-32.0,956996.0,-3.3437966302889456e-05,-0.001074715900576467,6.571428571428571
2021-01-30,0.0,,1.0,9786.0,9784.0,1.2,9774.0,1.3,2678.0,1.7,0.0,Yes,,1,957419,423.0,0.0,956996.0,0.0,0.0033437966302889456,6.571428571428571
